checkinCount1,checkinCount2,checkinCount3,checkinCount4,height0,weight0,weight1,weight2,weight3,weight4,waistline0,waistline1,waistline2,waistline3,waistline4,deltaWeight1,deltaWeight2,deltaWeight3,deltaWeight4,deltaWeightAll,deltaWaist1,deltaWaist2,deltaWaist3,deltaWaist4,deltaWaistAll
23.0,28.0,11.0,2.0,162.0,61.9,60.9,60.3,59.7,59.7,88.0,88.0,83.0,81.0,81.0,1.0,0.6,0.6,0.0,2.2,0.0,5.0,2.0,0.0,7.0
28.0,28.0,28.0,24.0,175.0,77.6,77.5,75.8,75.2,75.1,79.0,77.0,75.0,75.0,74.0,0.1,1.7,0.6,0.1,2.5,2.0,2.0,0.0,1.0,5.0
10.0,27.0,27.0,22.0,160.0,58.0,56.6,55.8,55.5,54.8,77.0,70.5,69.0,68.0,67.5,1.4,0.8,0.3,0.7,3.2,6.5,1.5,1.0,0.5,9.5
22.0,22.0,20.0,20.0,158.0,50.4,49.7,49.4,48.5,48.2,74.0,76.0,74.0,74.0,73.0,0.7,0.3,0.9,0.3,2.2,-2.0,2.0,0.0,1.0,1.0
27.0,27.0,28.0,27.0,159.0,59.0,58.0,58.3,57.5,56.3,77.0,73.0,73.0,71.0,70.0,1.0,-0.3,0.8,1.2,2.7,4.0,0.0,2.0,1.0,7.0
24.0,26.0,20.0,2.0,180.0,89.8,86.5,86.4,85.6,85.0,98.0,96.0,94.0,91.0,89.0,3.3,0.1,0.8,0.6,4.8,2.0,2.0,3.0,2.0,9.0
27.0,24.0,25.0,25.0,170.0,60.5,59.7,59.4,58.8,57.9,73.0,66.0,68.0,61.5,63.5,0.8,0.3,0.6,0.9,2.6,7.0,-2.0,6.5,-2.0,9.5
16.0,21.0,23.0,24.0,170.0,74.0,72.5,73.0,72.1,71.4,85.0,81.0,82.0,80.0,80.0,1.5,-0.5,0.9,0.7,2.6,4.0,-1.0,2.0,0.0,5.0
22.0,27.0,26.0,20.0,166.0,52.0,49.4,49.4,48.8,47.8,68.0,65.0,63.5,63.0,63.0,2.6,0.0,0.6,1.0,4.2,3.0,1.5,0.5,0.0,5.0
24.0,20.0,9.0,9.0,168.0,69.0,68.0,68.0,67.9,67.0,89.0,84.0,81.0,79.0,80.0,1.0,0.0,0.1,0.9,2.0,5.0,3.0,2.0,-1.0,9.0
20.0,23.0,24.0,25.0,159.0,52.8,51.4,50.4,50.7,50.4,70.0,69.0,69.0,68.0,66.0,1.4,1.0,-0.3,0.3,2.4,1.0,0.0,1.0,2.0,4.0
22.0,26.0,18.0,18.0,167.0,49.0,48.6,48.5,48.8,48.5,64.5,64.0,63.0,64.0,62.0,0.4,0.1,-0.3,0.3,0.5,0.5,1.0,-1.0,2.0,2.5
19.0,18.0,5.0,2.0,168.0,60.0,59.0,58.4,57.5,57.0,77.0,73.0,72.0,72.0,75.0,1.0,0.6,0.9,0.5,3.0,4.0,1.0,0.0,-3.0,2.0
23.0,25.0,9.0,13.0,177.0,91.1,88.2,87.4,87.2,87.0,93.0,90.0,89.0,89.0,91.0,2.9,0.8,0.2,0.2,4.1,3.0,1.0,0.0,-2.0,2.0
24.0,23.0,12.0,14.0,163.0,88.4,87.0,85.8,84.8,83.6,92.0,92.0,89.0,89.0,89.0,1.4,1.2,1.0,1.2,4.8,0.0,3.0,0.0,0.0,3.0
20.0,26.0,24.0,21.0,158.0,83.3,81.5,81.3,80.8,79.2,97.0,96.0,91.0,88.0,87.0,1.8,0.2,0.5,1.6,4.1,1.0,5.0,3.0,1.0,10.0
23.0,23.0,21.0,5.0,169.0,58.5,57.3,57.0,56.5,56.3,74.0,73.0,72.0,71.0,71.0,1.2,0.3,0.5,0.2,2.2,1.0,1.0,1.0,0.0,3.0
28.0,28.0,28.0,28.0,152.0,55.5,54.6,54.0,53.8,53.5,74.0,72.5,71.0,71.0,71.5,0.9,0.6,0.2,0.3,2.0,1.5,1.5,0.0,-0.5,2.5
20.0,15.0,27.0,16.0,166.0,60.7,60.4,58.9,59.0,58.7,72.0,72.0,69.0,69.0,68.5,0.3,1.5,-0.1,0.3,2.0,0.0,3.0,0.0,0.5,3.5
23.0,25.0,27.0,26.0,168.0,63.0,60.7,60.3,59.9,58.3,85.0,80.0,80.0,78.0,78.0,2.3,0.4,0.4,1.6,4.7,5.0,0.0,2.0,0.0,7.0
20.0,20.0,21.0,27.0,173.0,73.2,72.5,70.8,70.6,69.5,84.0,82.0,80.0,79.0,79.0,0.7,1.7,0.2,1.1,3.7,2.0,2.0,1.0,0.0,5.0
21.0,23.0,25.0,25.0,150.0,46.2,43.4,42.5,42.2,42.0,75.5,73.2,72.3,70.0,69.8,2.8,0.9,0.3,0.2,4.2,2.3,0.9,2.3,0.2,5.7
21.0,28.0,26.0,20.0,170.0,67.0,66.0,65.9,65.3,63.6,92.0,88.0,86.5,85.0,85.0,1.0,0.1,0.6,1.7,3.4,4.0,1.5,1.5,0.0,7.0
21.0,24.0,24.0,19.0,174.0,83.2,81.8,80.3,78.7,77.6,91.0,92.0,89.0,87.0,85.0,1.4,1.5,1.6,1.1,5.6,-1.0,3.0,2.0,2.0,6.0
28.0,28.0,28.0,28.0,164.0,69.0,67.4,67.2,66.9,66.5,78.0,77.0,75.0,73.0,73.0,1.6,0.2,0.3,0.4,2.5,1.0,2.0,2.0,0.0,5.0
27.0,28.0,25.0,27.0,173.0,76.5,75.7,74.3,74.0,72.4,92.0,92.0,89.0,86.0,85.5,0.8,1.4,0.3,1.6,4.1,0.0,3.0,3.0,0.5,6.5
22.0,26.0,17.0,19.0,156.0,50.0,49.6,48.5,48.5,48.0,78.0,76.0,75.0,75.0,74.0,0.4,1.1,0.0,0.5,2.0,2.0,1.0,0.0,1.0,4.0
28.0,27.0,28.0,28.0,162.0,69.0,67.5,67.1,66.0,65.5,89.0,81.0,81.0,79.0,79.0,1.5,0.4,1.1,0.5,3.5,8.0,0.0,2.0,0.0,10.0
24.0,23.0,27.0,24.0,187.0,89.5,87.5,87.1,85.8,85.0,87.0,84.0,82.0,80.5,78.0,2.0,0.4,1.3,0.8,4.5,3.0,2.0,1.5,2.5,9.0
22.0,22.0,26.0,24.0,157.0,57.0,55.9,55.1,55.0,54.0,78.0,77.0,76.0,75.0,75.0,1.1,0.8,0.1,1.0,3.0,1.0,1.0,1.0,0.0,3.0
18.0,21.0,22.0,14.0,156.0,69.0,67.0,66.7,66.2,65.1,82.0,79.0,79.0,78.0,78.0,2.0,0.3,0.5,1.1,3.9,3.0,0.0,1.0,0.0,4.0
24.0,27.0,28.0,28.0,158.0,65.0,64.2,63.2,63.0,62.0,84.0,85.0,84.0,83.0,83.0,0.8,1.0,0.2,1.0,3.0,-1.0,1.0,1.0,0.0,1.0
20.0,25.0,24.0,21.0,167.0,74.0,71.8,71.2,70.7,69.8,91.0,90.0,89.0,88.0,85.0,2.2,0.6,0.5,0.9,4.2,1.0,1.0,1.0,3.0,6.0
22.0,24.0,20.0,20.0,162.0,63.3,62.6,62.0,61.5,60.5,79.0,76.0,75.0,73.0,72.0,0.7,0.6,0.5,1.0,2.8,3.0,1.0,2.0,1.0,7.0
23.0,27.0,23.0,24.0,168.0,72.2,71.1,70.2,70.1,69.9,82.0,80.0,76.0,76.0,75.0,1.1,0.9,0.1,0.2,2.3,2.0,4.0,0.0,1.0,7.0
15.0,8.0,6.0,3.0,159.0,52.7,52.3,51.7,51.3,51.4,70.0,68.0,67.0,67.5,65.0,0.4,0.6,0.4,-0.1,1.3,2.0,1.0,-0.5,2.5,5.0
15.0,15.0,16.0,16.0,167.0,53.1,52.6,52.9,51.8,51.6,68.0,66.0,65.0,64.0,64.0,0.5,-0.3,1.1,0.2,1.5,2.0,1.0,1.0,0.0,4.0
27.0,27.0,23.0,24.0,171.0,59.0,58.3,58.6,58.6,58.8,80.0,76.0,75.0,75.0,75.0,0.7,-0.3,0.0,-0.2,0.2,4.0,1.0,0.0,0.0,5.0
28.0,28.0,27.0,27.0,163.0,71.0,69.5,68.2,67.5,67.0,88.0,86.0,85.0,84.0,83.0,1.5,1.3,0.7,0.5,4.0,2.0,1.0,1.0,1.0,5.0
16.0,15.0,18.0,17.0,180.0,92.0,89.8,87.5,87.0,85.5,103.0,100.0,99.0,98.0,93.0,2.2,2.3,0.5,1.5,6.5,3.0,1.0,1.0,5.0,10.0
24.0,28.0,27.0,28.0,170.0,65.4,65.0,63.7,61.2,61.9,74.0,70.0,68.5,68.0,68.0,0.4,1.3,2.5,-0.7,3.5,4.0,1.5,0.5,0.0,6.0
20.0,18.0,22.0,20.0,157.0,55.0,52.6,52.7,52.5,52.9,73.0,71.0,70.0,69.5,70.5,2.4,-0.1,0.2,-0.4,2.1,2.0,1.0,0.5,-1.0,2.5
23.0,28.0,26.0,27.0,162.0,54.3,52.9,52.6,52.7,51.9,71.0,70.0,69.5,68.0,67.0,1.4,0.3,-0.1,0.8,2.4,1.0,0.5,1.5,1.0,4.0
11.0,23.0,15.0,21.0,170.0,78.5,77.2,75.2,74.5,73.8,98.0,98.0,95.0,95.0,94.0,1.3,2.0,0.7,0.7,4.7,0.0,3.0,0.0,1.0,4.0
24.0,22.0,13.0,0.0,162.0,57.0,55.8,54.5,54.5,54.2,74.5,69.0,68.0,66.0,65.5,1.2,1.3,0.0,0.3,2.8,5.5,1.0,2.0,0.5,9.0
28.0,28.0,28.0,28.0,167.0,66.0,65.0,63.8,63.2,62.8,86.0,85.0,83.5,82.5,82.0,1.0,1.2,0.6,0.4,3.2,1.0,1.5,1.0,0.5,4.0
20.0,24.0,24.0,20.0,160.0,55.4,54.4,55.0,54.1,54.2,75.0,76.0,75.0,74.0,73.0,1.0,-0.6,0.9,-0.1,1.2,-1.0,1.0,1.0,1.0,2.0
21.0,26.0,23.0,21.0,161.0,59.7,59.4,59.3,58.8,57.4,75.0,75.0,73.0,72.0,72.0,0.3,0.1,0.5,1.4,2.3,0.0,2.0,1.0,0.0,3.0
22.0,24.0,27.0,26.0,162.0,59.0,58.5,57.9,57.6,56.5,80.0,80.0,74.0,72.0,72.0,0.5,0.6,0.3,1.1,2.5,0.0,6.0,2.0,0.0,8.0
24.0,22.0,28.0,22.0,159.0,70.3,69.1,68.5,68.0,67.7,80.5,79.0,79.0,78.8,80.0,1.2,0.6,0.5,0.3,2.6,1.5,0.0,0.2,-1.2,0.5
28.0,8.0,0.0,21.0,164.0,62.0,60.3,59.5,59.0,58.5,75.0,73.5,72.5,72.5,72.0,1.7,0.8,0.5,0.5,3.5,1.5,1.0,0.0,0.5,3.0
22.0,24.0,15.0,9.0,164.0,69.1,68.2,67.6,65.7,65.8,88.5,84.0,84.5,82.0,81.0,0.9,0.6,1.9,-0.1,3.3,4.5,-0.5,2.5,1.0,7.5
24.0,28.0,28.0,28.0,161.0,52.5,51.5,50.5,50.5,50.0,68.0,67.0,65.0,64.0,64.0,1.0,1.0,0.0,0.5,2.5,1.0,2.0,1.0,0.0,4.0
23.0,25.0,27.0,18.0,159.0,59.0,55.9,55.2,54.3,53.9,78.0,75.0,74.0,73.0,72.0,3.1,0.7,0.9,0.4,5.1,3.0,1.0,1.0,1.0,6.0
21.0,26.0,16.0,7.0,160.0,64.0,62.5,63.0,63.0,63.0,76.0,74.0,74.0,74.0,73.0,1.5,-0.5,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0
24.0,25.0,23.0,24.0,167.0,55.0,53.5,53.7,53.0,53.2,73.0,65.1,66.5,66.0,67.0,1.5,-0.2,0.7,-0.2,1.8,7.9,-1.4,0.5,-1.0,6.0
28.0,24.0,26.0,26.0,157.0,52.0,51.6,50.9,50.5,49.9,70.0,73.0,69.0,67.5,69.0,0.4,0.7,0.4,0.6,2.1,-3.0,4.0,1.5,-1.5,1.0
14.0,7.0,0.0,0.0,158.0,57.5,54.6,54.7,54.0,53.5,72.0,70.0,69.0,68.5,67.0,2.9,-0.1,0.7,0.5,4.0,2.0,1.0,0.5,1.5,5.0
23.0,25.0,25.0,22.0,171.0,71.9,68.0,67.5,66.7,66.5,81.0,80.0,72.0,71.7,71.0,3.9,0.5,0.8,0.2,5.4,1.0,8.0,0.3,0.7,10.0
23.0,23.0,19.0,19.0,179.0,90.0,88.0,88.5,86.8,85.9,104.0,102.0,102.0,101.0,99.0,2.0,-0.5,1.7,0.9,4.1,2.0,0.0,1.0,2.0,5.0
23.0,17.0,16.0,11.0,181.0,90.5,89.2,86.8,86.1,85.3,94.0,93.0,89.0,86.0,85.0,1.3,2.4,0.7,0.8,5.2,1.0,4.0,3.0,1.0,9.0
22.0,28.0,28.0,27.0,162.0,65.0,64.1,62.9,62.8,62.4,77.0,75.5,74.5,74.0,73.0,0.9,1.2,0.1,0.4,2.6,1.5,1.0,0.5,1.0,4.0
16.0,7.0,4.0,3.0,160.0,60.9,59.0,58.0,58.0,57.5,80.0,77.0,76.0,74.0,75.0,1.9,1.0,0.0,0.5,3.4,3.0,1.0,2.0,-1.0,5.0
20.0,18.0,2.0,0.0,153.0,61.5,59.6,59.6,58.9,58.8,78.0,78.5,77.0,77.0,76.0,1.9,0.0,0.7,0.1,2.7,-0.5,1.5,0.0,1.0,2.0
26.0,27.0,21.0,15.0,166.0,73.5,72.2,71.5,71.3,71.1,91.0,89.0,88.0,88.0,88.0,1.3,0.7,0.2,0.2,2.4,2.0,1.0,0.0,0.0,3.0
24.0,28.0,27.0,27.0,163.0,83.0,80.5,78.7,77.5,76.3,95.0,94.0,91.0,90.0,89.0,2.5,1.8,1.2,1.2,6.7,1.0,3.0,1.0,1.0,6.0
22.0,24.0,26.0,15.0,168.0,64.7,63.9,62.8,61.3,59.4,72.5,69.0,68.5,66.5,69.0,0.8,1.1,1.5,1.9,5.3,3.5,0.5,2.0,-2.5,3.5
19.0,23.0,22.0,21.0,160.0,60.2,58.4,58.1,57.8,57.3,77.0,75.0,74.5,74.5,73.0,1.8,0.3,0.3,0.5,2.9,2.0,0.5,0.0,1.5,4.0
28.0,28.0,28.0,23.0,176.0,92.5,91.3,89.0,89.0,87.6,104.0,103.0,99.0,100.0,98.0,1.2,2.3,0.0,1.4,4.9,1.0,4.0,-1.0,2.0,6.0
28.0,28.0,26.0,18.0,155.0,55.4,55.0,54.7,54.3,54.6,74.0,72.5,72.0,73.0,73.0,0.4,0.3,0.4,-0.3,0.8,1.5,0.5,-1.0,0.0,1.0
23.0,27.0,27.0,27.0,165.0,60.2,57.7,57.9,57.8,56.6,71.0,68.0,67.0,67.0,66.0,2.5,-0.2,0.1,1.2,3.6,3.0,1.0,0.0,1.0,5.0
21.0,20.0,25.0,24.0,165.0,59.0,58.3,57.3,56.5,57.0,82.0,79.0,77.0,75.0,75.0,0.7,1.0,0.8,-0.5,2.0,3.0,2.0,2.0,0.0,7.0
26.0,23.0,26.0,16.0,170.0,69.5,66.2,65.3,64.7,64.3,79.0,77.0,75.0,74.0,72.0,3.3,0.9,0.6,0.4,5.2,2.0,2.0,1.0,2.0,7.0
19.0,11.0,19.0,18.0,158.0,63.7,62.8,62.1,61.8,61.3,84.0,82.0,82.0,80.0,79.0,0.9,0.7,0.3,0.5,2.4,2.0,0.0,2.0,1.0,5.0
23.0,28.0,25.0,16.0,158.0,68.5,67.5,67.4,66.5,66.0,78.0,75.0,74.0,73.0,73.0,1.0,0.1,0.9,0.5,2.5,3.0,1.0,1.0,0.0,5.0
22.0,21.0,21.0,18.0,155.0,56.0,53.6,53.5,53.4,52.9,77.0,76.0,75.5,76.0,75.5,2.4,0.1,0.1,0.5,3.1,1.0,0.5,-0.5,0.5,1.5
24.0,22.0,28.0,21.0,162.0,53.0,52.5,52.0,51.5,51.0,65.0,65.0,65.0,64.0,63.0,0.5,0.5,0.5,0.5,2.0,0.0,0.0,1.0,1.0,2.0
24.0,27.0,24.0,22.0,160.0,55.5,54.5,55.2,54.5,53.3,76.0,73.0,70.0,70.0,67.0,1.0,-0.7,0.7,1.2,2.2,3.0,3.0,0.0,3.0,9.0
28.0,28.0,27.0,24.0,168.0,65.0,63.7,62.4,61.2,61.0,73.0,70.0,67.0,66.0,65.0,1.3,1.3,1.2,0.2,4.0,3.0,3.0,1.0,1.0,8.0
25.0,28.0,25.0,23.0,160.0,76.3,74.3,74.1,73.3,72.9,95.0,92.0,90.0,90.0,89.0,2.0,0.2,0.8,0.4,3.4,3.0,2.0,0.0,1.0,6.0
24.0,25.0,11.0,14.0,158.0,59.9,58.8,58.0,56.0,56.0,78.0,77.0,74.0,73.0,72.0,1.1,0.8,2.0,0.0,3.9,1.0,3.0,1.0,1.0,6.0
24.0,26.0,26.0,3.0,157.0,56.0,54.8,54.4,53.8,53.8,77.0,74.0,74.0,75.0,75.0,1.2,0.4,0.6,0.0,2.2,3.0,0.0,-1.0,0.0,2.0
28.0,28.0,28.0,27.0,158.0,56.4,55.2,54.4,53.8,53.1,74.0,76.0,73.5,72.5,73.0,1.2,0.8,0.6,0.7,3.3,-2.0,2.5,1.0,-0.5,1.0
28.0,28.0,27.0,27.0,160.0,58.7,57.5,57.2,56.9,55.8,76.0,75.0,74.0,73.0,72.0,1.2,0.3,0.3,1.1,2.9,1.0,1.0,1.0,1.0,4.0
23.0,27.0,27.0,22.0,183.0,108.0,106.4,105.4,102.7,100.9,104.0,100.0,99.0,99.0,97.0,1.6,1.0,2.7,1.8,7.1,4.0,1.0,0.0,2.0,7.0
23.0,22.0,21.0,14.0,163.0,71.1,70.6,70.0,69.0,68.9,78.0,74.0,73.0,72.0,72.0,0.5,0.6,1.0,0.1,2.2,4.0,1.0,1.0,0.0,6.0
23.0,28.0,28.0,27.0,163.0,67.0,66.3,65.3,65.3,64.5,81.0,78.0,76.5,75.0,75.0,0.7,1.0,0.0,0.8,2.5,3.0,1.5,1.5,0.0,6.0
23.0,26.0,23.0,0.0,157.0,64.1,61.9,61.3,61.0,61.3,91.0,89.0,85.0,83.0,81.0,2.2,0.6,0.3,-0.3,2.8,2.0,4.0,2.0,2.0,10.0
23.0,25.0,23.0,11.0,158.0,58.5,57.4,56.3,55.9,55.8,84.5,82.0,82.0,79.5,78.0,1.1,1.1,0.4,0.1,2.7,2.5,0.0,2.5,1.5,6.5
15.0,12.0,12.0,8.0,177.0,84.2,82.8,81.3,80.5,79.5,101.0,94.0,95.0,94.0,94.0,1.4,1.5,0.8,1.0,4.7,7.0,-1.0,1.0,0.0,7.0
22.0,28.0,27.0,27.0,166.0,72.7,70.5,69.5,69.0,67.6,79.0,77.0,75.0,74.0,73.5,2.2,1.0,0.5,1.4,5.1,2.0,2.0,1.0,0.5,5.5
22.0,26.0,27.0,20.0,167.0,58.0,57.7,56.8,56.0,56.5,64.0,65.0,62.0,62.0,62.0,0.3,0.9,0.8,-0.5,1.5,-1.0,3.0,0.0,0.0,2.0
27.0,28.0,27.0,26.0,173.0,71.2,69.8,67.8,67.0,67.1,77.0,75.0,74.0,72.0,72.0,1.4,2.0,0.8,-0.1,4.1,2.0,1.0,2.0,0.0,5.0
14.0,17.0,23.0,20.0,155.0,52.2,51.5,51.2,50.4,50.0,81.0,71.0,77.0,74.0,75.0,0.7,0.3,0.8,0.4,2.2,10.0,-6.0,3.0,-1.0,6.0
24.0,24.0,23.0,19.0,162.0,54.4,52.6,52.4,52.0,51.3,76.0,72.0,72.0,72.5,71.0,1.8,0.2,0.4,0.7,3.1,4.0,0.0,-0.5,1.5,5.0
23.0,28.0,26.0,28.0,164.0,58.5,58.0,57.8,57.5,57.5,69.0,69.0,68.0,68.0,67.5,0.5,0.2,0.3,0.0,1.0,0.0,1.0,0.0,0.5,1.5
18.0,21.0,21.0,17.0,178.0,87.0,84.3,83.0,82.3,81.5,91.0,88.0,86.0,85.0,84.0,2.7,1.3,0.7,0.8,5.5,3.0,2.0,1.0,1.0,7.0
24.0,27.0,27.0,18.0,161.0,59.7,58.6,58.5,58.2,58.1,76.0,72.0,72.0,72.0,72.0,1.1,0.1,0.3,0.1,1.6,4.0,0.0,0.0,0.0,4.0
28.0,27.0,28.0,27.0,160.0,52.4,51.6,51.3,50.9,50.6,71.0,70.0,70.0,69.7,67.5,0.8,0.3,0.4,0.3,1.8,1.0,0.0,0.3,2.2,3.5
23.0,27.0,15.0,10.0,158.0,55.0,53.4,53.3,53.7,53.0,81.0,79.0,79.0,79.0,79.0,1.6,0.1,-0.4,0.7,2.0,2.0,0.0,0.0,0.0,2.0
21.0,26.0,23.0,19.0,160.0,59.8,58.5,58.0,57.5,56.7,76.0,75.0,75.0,73.0,71.0,1.3,0.5,0.5,0.8,3.1,1.0,0.0,2.0,2.0,5.0
3.0,0.0,0.0,0.0,165.0,62.0,60.9,60.5,59.3,59.2,79.0,77.3,76.0,75.5,73.5,1.1,0.4,1.2,0.1,2.8,1.7,1.3,0.5,2.0,5.5
24.0,22.0,27.0,15.0,162.0,58.4,57.4,56.6,56.4,54.9,78.0,72.0,72.0,72.0,71.0,1.0,0.8,0.2,1.5,3.5,6.0,0.0,0.0,1.0,7.0
23.0,27.0,26.0,24.0,160.0,63.9,62.0,61.6,61.0,60.2,91.5,87.0,84.0,83.0,82.0,1.9,0.4,0.6,0.8,3.7,4.5,3.0,1.0,1.0,9.5
28.0,28.0,28.0,28.0,170.0,68.0,66.7,66.5,66.3,65.3,76.0,76.0,75.5,74.0,73.0,1.3,0.2,0.2,1.0,2.7,0.0,0.5,1.5,1.0,3.0
27.0,27.0,25.0,25.0,168.0,75.3,72.8,72.3,72.8,71.3,91.0,89.0,90.0,87.0,89.0,2.5,0.5,-0.5,1.5,4.0,2.0,-1.0,3.0,-2.0,2.0
28.0,28.0,28.0,28.0,161.0,61.5,60.3,59.5,58.0,58.0,75.0,69.5,70.5,69.5,69.0,1.2,0.8,1.5,0.0,3.5,5.5,-1.0,1.0,0.5,6.0
