checkinCount1,checkinCount2,checkinCount3,checkinCount4,height0,weight0,weight1,weight2,weight3,weight4,waistline0,waistline1,waistline2,waistline3,waistline4,deltaWeight1,deltaWeight2,deltaWeight3,deltaWeight4,deltaWeightAll,deltaWaist1,deltaWaist2,deltaWaist3,deltaWaist4,deltaWaistAll
28.0,28.0,28.0,24.0,159.0,60.5,59.6,58.4,58.1,57.2,75.0,73.0,70.0,68.0,67.0,0.9,1.2,0.3,0.9,3.3,2.0,3.0,2.0,1.0,8.0
23.0,19.0,18.0,21.0,174.0,68.6,68.5,67.0,67.5,67.4,82.5,79.5,80.0,78.0,73.0,0.1,1.5,-0.5,0.1,1.2,3.0,-0.5,2.0,5.0,9.5
24.0,23.0,25.0,24.0,162.0,54.5,53.0,52.6,52.6,52.3,65.0,64.0,63.0,62.0,62.0,1.5,0.4,0.0,0.3,2.2,1.0,1.0,1.0,0.0,3.0
23.0,26.0,20.0,16.0,165.0,60.0,59.0,58.0,57.5,57.0,78.0,76.0,75.0,74.0,73.0,1.0,1.0,0.5,0.5,3.0,2.0,1.0,1.0,1.0,5.0
28.0,24.0,27.0,24.0,162.0,62.7,62.5,62.4,61.6,61.1,86.0,84.0,84.0,83.0,83.0,0.2,0.1,0.8,0.5,1.6,2.0,0.0,1.0,0.0,3.0
28.0,28.0,28.0,24.0,158.0,61.9,59.7,59.2,58.7,57.6,76.0,72.0,72.0,71.0,70.0,2.2,0.5,0.5,1.1,4.3,4.0,0.0,1.0,1.0,6.0
24.0,25.0,26.0,9.0,164.0,51.4,50.5,49.9,49.3,49.3,64.0,63.0,63.0,60.0,60.5,0.9,0.6,0.6,0.0,2.1,1.0,0.0,3.0,-0.5,3.5
17.0,17.0,19.0,21.0,163.0,60.0,58.5,58.0,57.0,55.8,74.0,72.0,70.0,70.0,68.0,1.5,0.5,1.0,1.2,4.2,2.0,2.0,0.0,2.0,6.0
21.0,8.0,6.0,0.0,172.0,79.2,76.4,76.0,74.7,71.8,90.0,85.0,83.0,80.0,80.0,2.8,0.4,1.3,2.9,7.4,5.0,2.0,3.0,0.0,10.0
24.0,28.0,26.0,23.0,165.0,70.0,68.5,66.7,65.5,65.5,88.0,87.0,83.0,81.0,80.0,1.5,1.8,1.2,0.0,4.5,1.0,4.0,2.0,1.0,8.0
17.0,25.0,21.0,15.0,164.0,74.3,73.0,72.5,72.4,71.0,88.0,86.0,83.0,80.0,81.0,1.3,0.5,0.1,1.4,3.3,2.0,3.0,3.0,-1.0,7.0
24.0,22.0,24.0,4.0,171.0,68.4,67.5,66.7,65.9,65.4,83.0,79.0,81.0,80.0,79.0,0.9,0.8,0.8,0.5,3.0,4.0,-2.0,1.0,1.0,4.0
23.0,27.0,24.0,25.0,157.0,58.9,57.6,57.5,57.3,57.5,79.0,76.0,76.0,75.0,75.0,1.3,0.1,0.2,-0.2,1.4,3.0,0.0,1.0,0.0,4.0
21.0,26.0,26.0,18.0,160.0,72.0,71.0,70.2,69.8,68.5,81.5,79.0,77.0,77.0,74.5,1.0,0.8,0.4,1.3,3.5,2.5,2.0,0.0,2.5,7.0
17.0,16.0,20.0,18.0,157.0,74.0,72.4,72.7,71.7,71.5,96.0,94.0,91.0,92.0,92.0,1.6,-0.3,1.0,0.2,2.5,2.0,3.0,-1.0,0.0,4.0
24.0,23.0,25.0,20.0,156.0,52.8,52.5,52.3,51.1,50.8,72.0,69.4,69.5,68.0,66.0,0.3,0.2,1.2,0.3,2.0,2.6,-0.1,1.5,2.0,6.0
21.0,23.0,27.0,21.0,170.0,91.0,88.0,88.0,86.7,86.0,105.0,104.0,102.0,101.0,97.0,3.0,0.0,1.3,0.7,5.0,1.0,2.0,1.0,4.0,8.0
22.0,27.0,27.0,25.0,170.0,60.5,59.3,58.8,58.4,58.0,68.0,67.0,67.0,66.0,65.0,1.2,0.5,0.4,0.4,2.5,1.0,0.0,1.0,1.0,3.0
22.0,26.0,27.0,19.0,165.0,56.8,55.8,55.5,54.0,54.0,70.8,68.0,68.0,66.0,65.0,1.0,0.3,1.5,0.0,2.8,2.8,0.0,2.0,1.0,5.8
27.0,23.0,16.0,7.0,158.0,56.0,55.4,54.1,53.9,53.5,73.0,72.0,69.0,69.0,68.0,0.6,1.3,0.2,0.4,2.5,1.0,3.0,0.0,1.0,5.0
22.0,26.0,27.0,20.0,158.0,71.4,71.2,69.3,68.2,67.3,91.0,89.0,88.0,86.0,86.0,0.2,1.9,1.1,0.9,4.1,2.0,1.0,2.0,0.0,5.0
9.0,12.0,10.0,8.0,163.0,69.0,67.0,66.1,67.0,67.0,102.0,97.0,94.0,93.0,97.0,2.0,0.9,-0.9,0.0,2.0,5.0,3.0,1.0,-4.0,5.0
19.0,19.0,22.0,18.0,167.0,67.8,66.8,65.3,64.6,64.1,87.0,86.0,84.0,81.0,80.0,1.0,1.5,0.7,0.5,3.7,1.0,2.0,3.0,1.0,7.0
24.0,28.0,28.0,23.0,154.0,51.0,49.2,49.7,50.0,50.0,70.0,67.0,65.0,65.5,65.5,1.8,-0.5,-0.3,0.0,1.0,3.0,2.0,-0.5,0.0,4.5
19.0,20.0,22.0,27.0,163.0,66.0,64.5,63.4,64.0,63.8,87.0,83.0,84.5,80.0,84.0,1.5,1.1,-0.6,0.2,2.2,4.0,-1.5,4.5,-4.0,3.0
19.0,21.0,19.0,19.0,185.0,97.8,95.5,93.9,92.9,92.7,94.5,92.5,91.0,89.0,88.7,2.3,1.6,1.0,0.2,5.1,2.0,1.5,2.0,0.3,5.8
28.0,28.0,28.0,26.0,180.0,89.0,87.1,86.6,86.1,86.0,101.0,97.5,95.0,95.0,96.0,1.9,0.5,0.5,0.1,3.0,3.5,2.5,0.0,-1.0,5.0
12.0,0.0,1.0,4.0,160.0,46.0,45.9,46.4,45.4,45.8,64.0,65.5,64.0,65.0,63.8,0.1,-0.5,1.0,-0.4,0.2,-1.5,1.5,-1.0,1.2,0.2
27.0,26.0,27.0,28.0,158.0,63.2,62.3,61.7,60.8,61.6,83.0,79.0,78.0,76.0,76.5,0.9,0.6,0.9,-0.8,1.6,4.0,1.0,2.0,-0.5,6.5
18.0,11.0,11.0,4.0,162.0,50.9,50.4,50.4,50.3,50.4,66.0,64.0,62.5,64.0,62.0,0.5,0.0,0.1,-0.1,0.5,2.0,1.5,-1.5,2.0,4.0
21.0,25.0,21.0,17.0,170.0,58.4,57.5,56.5,56.3,55.7,68.0,68.0,66.0,66.0,65.0,0.9,1.0,0.2,0.6,2.7,0.0,2.0,0.0,1.0,3.0
23.0,23.0,22.0,23.0,162.0,65.8,63.4,62.6,62.2,62.0,80.0,76.0,75.0,74.0,74.0,2.4,0.8,0.4,0.2,3.8,4.0,1.0,1.0,0.0,6.0
28.0,24.0,28.0,27.0,163.0,57.4,56.6,56.5,56.5,56.8,74.5,70.1,71.0,69.0,71.3,0.8,0.1,0.0,-0.3,0.6,4.4,-0.9,2.0,-2.3,3.2
28.0,27.0,28.0,28.0,160.0,73.7,72.3,70.9,70.3,70.3,95.0,93.5,92.5,90.5,90.0,1.4,1.4,0.6,0.0,3.4,1.5,1.0,2.0,0.5,5.0
6.0,8.0,8.0,6.0,170.0,60.0,58.5,56.5,57.0,56.5,70.0,68.0,67.0,65.5,65.0,1.5,2.0,-0.5,0.5,3.5,2.0,1.0,1.5,0.5,5.0
23.0,25.0,25.0,25.0,162.0,60.3,59.1,58.5,58.5,58.3,89.0,88.0,86.0,85.0,82.0,1.2,0.6,0.0,0.2,2.0,1.0,2.0,1.0,3.0,7.0
26.0,24.0,18.0,4.0,163.0,67.5,65.1,64.9,63.9,63.6,78.0,75.0,75.0,75.0,72.0,2.4,0.2,1.0,0.3,3.9,3.0,0.0,0.0,3.0,6.0
20.0,28.0,26.0,28.0,165.0,57.0,55.0,54.5,54.2,54.0,70.0,69.0,69.0,69.0,68.0,2.0,0.5,0.3,0.2,3.0,1.0,0.0,0.0,1.0,2.0
23.0,27.0,24.0,27.0,160.0,54.0,53.1,52.5,52.2,51.0,69.0,67.0,66.5,67.0,65.0,0.9,0.6,0.3,1.2,3.0,2.0,0.5,-0.5,2.0,4.0
28.0,28.0,25.0,9.0,159.0,49.0,48.5,48.5,47.5,48.0,67.0,65.0,65.0,64.5,65.5,0.5,0.0,1.0,-0.5,1.0,2.0,0.0,0.5,-1.0,1.5
23.0,25.0,24.0,20.0,156.0,49.0,48.0,47.0,46.5,46.0,67.5,66.0,65.5,63.5,63.0,1.0,1.0,0.5,0.5,3.0,1.5,0.5,2.0,0.5,4.5
20.0,11.0,7.0,0.0,172.0,68.0,67.6,67.6,66.8,67.0,71.0,71.0,71.0,70.0,69.0,0.4,0.0,0.8,-0.2,1.0,0.0,0.0,1.0,1.0,2.0
24.0,28.0,27.0,28.0,160.0,52.5,50.7,50.1,49.3,48.5,71.0,68.0,66.0,66.0,63.5,1.8,0.6,0.8,0.8,4.0,3.0,2.0,0.0,2.5,7.5
23.0,26.0,26.0,19.0,164.0,57.2,56.4,56.1,54.8,54.8,71.0,70.0,68.8,68.8,68.0,0.8,0.3,1.3,0.0,2.4,1.0,1.2,0.0,0.8,3.0
22.0,26.0,19.0,15.0,168.0,68.7,67.0,66.1,65.5,65.0,84.0,79.0,76.0,75.0,74.0,1.7,0.9,0.6,0.5,3.7,5.0,3.0,1.0,1.0,10.0
17.0,17.0,19.0,12.0,170.0,63.5,61.7,61.4,60.6,60.3,78.0,72.0,72.0,71.0,70.0,1.8,0.3,0.8,0.3,3.2,6.0,0.0,1.0,1.0,8.0
24.0,28.0,28.0,28.0,165.0,54.1,52.8,53.6,53.0,52.3,77.0,75.0,73.0,71.0,72.0,1.3,-0.8,0.6,0.7,1.8,2.0,2.0,2.0,-1.0,5.0
24.0,24.0,26.0,20.0,173.0,89.8,88.4,88.9,87.0,86.4,107.0,105.0,104.0,104.0,102.5,1.4,-0.5,1.9,0.6,3.4,2.0,1.0,0.0,1.5,4.5
24.0,28.0,26.0,27.0,160.0,57.0,55.4,53.0,52.0,52.0,80.0,76.0,74.0,72.0,70.0,1.6,2.4,1.0,0.0,5.0,4.0,2.0,2.0,2.0,10.0
21.0,18.0,18.0,14.0,160.0,53.6,52.8,52.0,51.8,51.4,68.0,67.0,67.0,66.0,65.0,0.8,0.8,0.2,0.4,2.2,1.0,0.0,1.0,1.0,3.0
21.0,23.0,22.0,15.0,158.0,55.4,54.3,54.1,53.4,53.3,72.5,66.0,67.0,67.0,66.0,1.1,0.2,0.7,0.1,2.1,6.5,-1.0,0.0,1.0,6.5
23.0,22.0,21.0,26.0,162.0,66.7,66.1,65.2,65.5,64.2,83.0,78.0,76.0,75.0,75.5,0.6,0.9,-0.3,1.3,2.5,5.0,2.0,1.0,-0.5,7.5
28.0,28.0,28.0,28.0,159.0,81.7,80.3,79.7,79.0,78.0,98.0,96.5,95.0,93.0,90.5,1.4,0.6,0.7,1.0,3.7,1.5,1.5,2.0,2.5,7.5
13.0,17.0,1.0,4.0,170.0,80.7,79.2,79.0,76.9,77.0,100.0,100.0,95.0,95.0,95.0,1.5,0.2,2.1,-0.1,3.7,0.0,5.0,0.0,0.0,5.0
24.0,27.0,17.0,24.0,170.0,90.8,86.7,87.0,86.7,85.7,95.0,91.0,89.0,89.0,87.0,4.1,-0.3,0.3,1.0,5.1,4.0,2.0,0.0,2.0,8.0
24.0,25.0,19.0,19.0,167.0,55.0,53.2,54.0,54.1,52.5,70.0,69.0,67.5,68.5,66.0,1.8,-0.8,-0.1,1.6,2.5,1.0,1.5,-1.0,2.5,4.0
28.0,27.0,26.0,26.0,155.0,60.7,58.8,58.3,57.8,57.5,75.0,73.0,72.0,71.0,70.5,1.9,0.5,0.5,0.3,3.2,2.0,1.0,1.0,0.5,4.5
