checkinCount1,checkinCount2,checkinCount3,checkinCount4,height0,weight0,weight1,weight2,weight3,weight4,waistline0,waistline1,waistline2,waistline3,waistline4,deltaWeight1,deltaWeight2,deltaWeight3,deltaWeight4,deltaWeightAll,deltaWaist1,deltaWaist2,deltaWaist3,deltaWaist4,deltaWaistAll
25.0,25.0,23.0,24.0,166.0,61.0,59.8,59.2,59.0,58.0,82.0,77.0,73.0,72.0,72.0,1.2,0.6,0.2,1.0,3.0,5.0,4.0,1.0,0.0,10.0
19.0,18.0,16.0,13.0,162.0,59.2,57.2,57.1,56.2,56.3,73.0,69.0,69.0,68.0,68.0,2.0,0.1,0.9,-0.1,2.9,4.0,0.0,1.0,0.0,5.0
27.0,28.0,27.0,25.0,158.0,64.5,62.2,61.3,59.7,58.1,96.0,93.0,91.0,90.0,89.0,2.3,0.9,1.6,1.6,6.4,3.0,2.0,1.0,1.0,7.0
27.0,28.0,27.0,17.0,168.0,82.7,80.5,78.4,78.0,78.0,93.0,91.0,89.0,86.0,87.0,2.2,2.1,0.4,0.0,4.7,2.0,2.0,3.0,-1.0,6.0
20.0,20.0,17.0,18.0,165.0,59.0,55.6,55.6,54.6,54.1,75.0,72.0,72.0,70.0,71.0,3.4,0.0,1.0,0.5,4.9,3.0,0.0,2.0,-1.0,4.0
28.0,28.0,25.0,24.0,186.0,87.3,85.8,84.4,84.0,82.7,88.0,90.0,88.0,85.0,84.0,1.5,1.4,0.4,1.3,4.6,-2.0,2.0,3.0,1.0,4.0
23.0,20.0,25.0,22.0,163.0,64.4,62.7,62.4,62.0,61.8,80.0,77.0,75.0,72.0,72.0,1.7,0.3,0.4,0.2,2.6,3.0,2.0,3.0,0.0,8.0
28.0,25.0,22.0,22.0,167.0,69.0,66.0,65.0,64.6,64.4,84.0,82.0,80.0,79.5,79.0,3.0,1.0,0.4,0.2,4.6,2.0,2.0,0.5,0.5,5.0
21.0,24.0,19.0,19.0,169.0,64.0,61.3,61.3,60.6,60.6,84.0,84.0,84.0,83.0,81.5,2.7,0.0,0.7,0.0,3.4,0.0,0.0,1.0,1.5,2.5
26.0,25.0,27.0,24.0,169.0,63.9,63.5,63.4,63.9,63.2,80.0,78.0,76.9,77.4,78.0,0.4,0.1,-0.5,0.7,0.7,2.0,1.1,-0.5,-0.6,2.0
25.0,23.0,25.0,20.0,158.0,88.7,87.5,87.0,86.9,86.5,110.0,110.0,106.0,106.0,106.0,1.2,0.5,0.1,0.4,2.2,0.0,4.0,0.0,0.0,4.0
28.0,27.0,26.0,16.0,169.0,65.0,63.9,64.1,63.5,63.2,79.0,79.5,76.0,75.0,76.0,1.1,-0.2,0.6,0.3,1.8,-0.5,3.5,1.0,-1.0,3.0
24.0,28.0,21.0,18.0,165.0,55.4,55.1,54.8,53.3,53.3,72.0,68.0,67.0,65.7,64.5,0.3,0.3,1.5,0.0,2.1,4.0,1.0,1.3,1.2,7.5
19.0,19.0,21.0,10.0,160.0,71.6,68.9,68.1,67.4,67.1,85.0,81.0,78.0,77.0,76.0,2.7,0.8,0.7,0.3,4.5,4.0,3.0,1.0,1.0,9.0
24.0,28.0,25.0,24.0,164.0,72.0,70.0,70.0,69.0,67.5,81.0,79.0,79.0,78.0,78.0,2.0,0.0,1.0,1.5,4.5,2.0,0.0,1.0,0.0,3.0
27.0,28.0,28.0,28.0,164.0,68.2,66.8,67.3,66.6,66.4,89.0,84.0,85.0,83.0,79.5,1.4,-0.5,0.7,0.2,1.8,5.0,-1.0,2.0,3.5,9.5
21.0,23.0,17.0,23.0,160.0,63.0,62.7,62.3,61.2,61.4,82.0,80.0,79.0,78.0,79.0,0.3,0.4,1.1,-0.2,1.6,2.0,1.0,1.0,-1.0,3.0
24.0,26.0,23.0,18.0,157.0,70.0,69.6,68.6,68.0,67.4,83.5,83.5,83.5,83.0,81.0,0.4,1.0,0.6,0.6,2.6,0.0,0.0,0.5,2.0,2.5
23.0,27.0,27.0,24.0,174.0,70.0,68.0,67.0,67.8,67.0,74.5,70.5,70.0,69.5,69.0,2.0,1.0,-0.8,0.8,3.0,4.0,0.5,0.5,0.5,5.5
17.0,21.0,11.0,7.0,163.0,63.4,62.2,62.1,62.2,62.1,77.0,75.0,75.0,75.0,75.0,1.2,0.1,-0.1,0.1,1.3,2.0,0.0,0.0,0.0,2.0
8.0,6.0,8.0,9.0,159.0,54.0,53.4,53.1,52.5,52.0,78.0,75.0,74.0,74.0,75.0,0.6,0.3,0.6,0.5,2.0,3.0,1.0,0.0,-1.0,3.0
21.0,21.0,20.0,19.0,163.0,58.0,57.0,56.2,55.5,55.0,87.0,85.0,84.0,80.0,79.0,1.0,0.8,0.7,0.5,3.0,2.0,1.0,4.0,1.0,8.0
24.0,27.0,23.0,16.0,169.0,57.0,56.0,55.3,54.5,54.6,74.0,71.0,70.0,70.0,69.0,1.0,0.7,0.8,-0.1,2.4,3.0,1.0,0.0,1.0,5.0
21.0,25.0,23.0,14.0,158.0,67.0,65.3,64.0,63.1,63.1,92.0,86.0,85.0,83.0,85.0,1.7,1.3,0.9,0.0,3.9,6.0,1.0,2.0,-2.0,7.0
18.0,15.0,16.0,14.0,168.0,72.0,69.1,69.0,67.0,67.0,92.0,91.0,90.0,89.0,89.0,2.9,0.1,2.0,0.0,5.0,1.0,1.0,1.0,0.0,3.0
28.0,27.0,26.0,28.0,160.0,58.8,58.7,57.5,57.5,57.5,78.0,72.0,70.0,69.5,69.0,0.1,1.2,0.0,0.0,1.3,6.0,2.0,0.5,0.5,9.0
23.0,25.0,27.0,21.0,161.0,64.0,63.4,62.7,61.7,61.0,82.0,79.0,77.4,75.0,78.5,0.6,0.7,1.0,0.7,3.0,3.0,1.6,2.4,-3.5,3.5
24.0,25.0,25.0,4.0,163.0,57.5,56.6,55.7,55.3,54.8,72.0,71.0,70.0,69.0,69.0,0.9,0.9,0.4,0.5,2.7,1.0,1.0,1.0,0.0,3.0
20.0,20.0,19.0,5.0,164.0,71.5,69.4,69.6,69.6,69.0,82.0,79.0,78.5,78.5,78.5,2.1,-0.2,0.0,0.6,2.5,3.0,0.5,0.0,0.0,3.5
24.0,28.0,27.0,27.0,163.0,60.7,58.7,59.1,59.5,58.6,70.5,70.0,70.0,70.0,69.0,2.0,-0.4,-0.4,0.9,2.1,0.5,0.0,0.0,1.0,1.5
20.0,28.0,25.0,28.0,175.0,77.3,74.3,73.6,74.2,72.4,80.0,79.0,78.0,78.0,76.0,3.0,0.7,-0.6,1.8,4.9,1.0,1.0,0.0,2.0,4.0
21.0,23.0,26.0,22.0,174.0,76.9,75.8,75.3,75.0,74.6,91.5,87.0,84.0,85.0,87.0,1.1,0.5,0.3,0.4,2.3,4.5,3.0,-1.0,-2.0,4.5
24.0,27.0,27.0,27.0,164.0,60.6,58.4,58.2,57.7,57.5,79.0,69.5,69.0,69.3,69.0,2.2,0.2,0.5,0.2,3.1,9.5,0.5,-0.3,0.3,10.0
21.0,13.0,17.0,21.0,161.0,56.0,54.4,54.1,53.9,53.6,72.0,68.0,67.0,66.0,66.0,1.6,0.3,0.2,0.3,2.4,4.0,1.0,1.0,0.0,6.0
25.0,24.0,25.0,28.0,168.0,84.3,82.3,81.2,79.8,79.6,99.5,98.0,97.0,96.0,96.0,2.0,1.1,1.4,0.2,4.7,1.5,1.0,1.0,0.0,3.5
22.0,25.0,24.0,12.0,162.0,75.4,74.5,75.0,74.4,73.4,88.0,85.0,85.0,85.0,83.0,0.9,-0.5,0.6,1.0,2.0,3.0,0.0,0.0,2.0,5.0
22.0,25.0,23.0,17.0,157.0,66.0,64.8,63.8,63.2,62.9,85.0,83.0,81.5,82.0,80.0,1.2,1.0,0.6,0.3,3.1,2.0,1.5,-0.5,2.0,5.0
19.0,17.0,3.0,0.0,161.0,60.5,58.8,58.9,58.6,58.5,75.0,74.0,73.0,72.0,74.0,1.7,-0.1,0.3,0.1,2.0,1.0,1.0,1.0,-2.0,1.0
27.0,28.0,27.0,27.0,175.0,66.2,65.1,65.1,64.1,64.0,74.0,70.0,69.0,69.0,68.0,1.1,0.0,1.0,0.1,2.2,4.0,1.0,0.0,1.0,6.0
9.0,8.0,2.0,3.0,165.0,60.0,59.1,58.6,58.0,57.8,81.0,77.0,75.0,73.0,71.5,0.9,0.5,0.6,0.2,2.2,4.0,2.0,2.0,1.5,9.5
16.0,22.0,16.0,8.0,172.0,90.0,86.4,85.5,84.6,83.6,107.0,105.0,104.0,103.5,102.5,3.6,0.9,0.9,1.0,6.4,2.0,1.0,0.5,1.0,4.5
22.0,22.0,26.0,21.0,160.0,51.0,49.9,49.5,48.8,48.3,68.0,67.0,66.0,65.5,64.0,1.1,0.4,0.7,0.5,2.7,1.0,1.0,0.5,1.5,4.0
24.0,27.0,26.0,22.0,170.0,71.5,70.6,69.8,69.8,68.7,80.0,77.0,75.0,74.0,74.0,0.9,0.8,0.0,1.1,2.8,3.0,2.0,1.0,0.0,6.0
20.0,21.0,26.0,19.0,165.0,80.0,74.3,73.9,73.0,73.6,99.0,97.0,96.0,95.0,95.0,5.7,0.4,0.9,-0.6,6.4,2.0,1.0,1.0,0.0,4.0
24.0,27.0,26.0,28.0,172.0,75.4,73.7,71.6,69.8,68.0,87.0,85.5,84.5,82.5,80.0,1.7,2.1,1.8,1.8,7.4,1.5,1.0,2.0,2.5,7.0
2.0,1.0,0.0,1.0,174.0,78.0,77.0,76.9,77.5,76.0,80.0,77.0,75.0,74.0,72.0,1.0,0.1,-0.6,1.5,2.0,3.0,2.0,1.0,2.0,8.0
23.0,27.0,17.0,21.0,172.0,87.4,87.0,86.4,84.9,85.0,96.0,95.0,96.0,92.5,92.0,0.4,0.6,1.5,-0.1,2.4,1.0,-1.0,3.5,0.5,4.0
23.0,0.0,24.0,20.0,159.0,60.5,58.5,58.3,57.0,55.5,82.0,79.0,76.0,74.3,73.5,2.0,0.2,1.3,1.5,5.0,3.0,3.0,1.7,0.8,8.5
20.0,26.0,25.0,18.0,164.0,62.0,60.6,59.6,59.2,59.6,78.0,74.0,73.0,71.5,71.0,1.4,1.0,0.4,-0.4,2.4,4.0,1.0,1.5,0.5,7.0
27.0,24.0,22.0,19.0,163.0,63.0,61.0,59.5,59.0,59.0,74.0,71.0,68.0,68.5,67.0,2.0,1.5,0.5,0.0,4.0,3.0,3.0,-0.5,1.5,7.0
21.0,22.0,22.0,6.0,169.0,81.6,80.4,79.4,79.3,77.8,97.5,95.5,95.5,96.0,93.5,1.2,1.0,0.1,1.5,3.8,2.0,0.0,-0.5,2.5,4.0
24.0,28.0,28.0,28.0,167.0,65.8,63.9,63.2,63.8,63.4,81.0,74.0,74.5,74.0,72.0,1.9,0.7,-0.6,0.4,2.4,7.0,-0.5,0.5,2.0,9.0
20.0,21.0,20.0,11.0,165.0,66.5,64.3,64.5,64.4,64.1,72.0,71.0,71.0,71.0,67.0,2.2,-0.2,0.1,0.3,2.4,1.0,0.0,0.0,4.0,5.0
17.0,10.0,4.0,8.0,168.0,70.0,69.3,68.0,68.0,68.0,88.0,83.0,83.0,82.0,81.0,0.7,1.3,0.0,0.0,2.0,5.0,0.0,1.0,1.0,7.0
25.0,25.0,24.0,22.0,156.0,54.5,53.1,53.7,53.7,52.9,73.0,74.0,73.0,72.0,71.0,1.4,-0.6,0.0,0.8,1.6,-1.0,1.0,1.0,1.0,2.0
27.0,26.0,20.0,1.0,168.0,89.9,89.0,89.3,87.7,86.4,107.0,106.0,104.0,103.0,103.0,0.9,-0.3,1.6,1.3,3.5,1.0,2.0,1.0,0.0,4.0
22.0,26.0,25.0,17.0,173.0,83.3,81.9,79.8,78.0,77.5,92.5,91.5,89.0,89.0,88.0,1.4,2.1,1.8,0.5,5.8,1.0,2.5,0.0,1.0,4.5
18.0,20.0,5.0,18.0,165.0,65.5,63.3,63.1,62.9,60.4,80.0,75.0,76.0,75.0,76.0,2.2,0.2,0.2,2.5,5.1,5.0,-1.0,1.0,-1.0,4.0
23.0,27.0,25.0,26.0,163.0,57.8,57.0,56.8,57.1,56.3,77.0,77.0,76.0,75.0,74.5,0.8,0.2,-0.3,0.8,1.5,0.0,1.0,1.0,0.5,2.5
3.0,3.0,1.0,0.0,160.0,62.0,61.5,61.0,61.0,60.4,78.0,77.0,77.0,76.0,75.0,0.5,0.5,0.0,0.6,1.6,1.0,0.0,1.0,1.0,3.0
20.0,26.0,27.0,26.0,174.0,64.3,62.8,62.2,61.2,60.2,70.0,67.0,65.5,64.0,63.0,1.5,0.6,1.0,1.0,4.1,3.0,1.5,1.5,1.0,7.0
28.0,28.0,28.0,28.0,168.0,76.6,72.6,71.3,69.7,69.7,79.0,75.0,73.5,71.0,72.0,4.0,1.3,1.6,0.0,6.9,4.0,1.5,2.5,-1.0,7.0
28.0,28.0,28.0,28.0,170.0,62.1,61.6,60.9,60.7,60.1,71.0,69.0,67.8,66.2,66.0,0.5,0.7,0.2,0.6,2.0,2.0,1.2,1.6,0.2,5.0
22.0,21.0,17.0,14.0,173.0,61.4,60.5,60.3,60.3,60.2,70.0,69.0,68.0,68.0,68.0,0.9,0.2,0.0,0.1,1.2,1.0,1.0,0.0,0.0,2.0
22.0,26.0,24.0,21.0,157.0,45.0,44.6,44.2,44.3,43.5,63.0,62.0,61.0,60.5,59.5,0.4,0.4,-0.1,0.8,1.5,1.0,1.0,0.5,1.0,3.5
19.0,24.0,22.0,9.0,170.0,88.1,86.3,85.7,84.4,84.1,103.0,100.0,98.0,97.0,96.0,1.8,0.6,1.3,0.3,4.0,3.0,2.0,1.0,1.0,7.0
28.0,27.0,28.0,27.0,157.0,53.3,52.3,51.4,51.5,51.0,66.0,65.0,64.5,66.0,64.0,1.0,0.9,-0.1,0.5,2.3,1.0,0.5,-1.5,2.0,2.0
24.0,28.0,28.0,18.0,149.0,57.6,57.5,56.5,54.5,55.0,76.0,75.0,73.5,73.5,71.5,0.1,1.0,2.0,-0.5,2.6,1.0,1.5,0.0,2.0,4.5
23.0,27.0,8.0,10.0,163.0,68.4,67.7,67.2,66.6,65.5,87.0,85.5,85.0,84.0,83.0,0.7,0.5,0.6,1.1,2.9,1.5,0.5,1.0,1.0,4.0
21.0,23.0,20.0,3.0,158.0,52.7,50.7,50.4,49.8,50.4,75.5,73.0,70.5,70.0,70.1,2.0,0.3,0.6,-0.6,2.3,2.5,2.5,0.5,-0.1,5.4
28.0,26.0,25.0,24.0,151.0,56.0,54.7,54.2,53.8,53.7,85.0,84.5,81.0,79.0,79.0,1.3,0.5,0.4,0.1,2.3,0.5,3.5,2.0,0.0,6.0
23.0,27.0,27.0,27.0,163.0,54.2,53.2,52.6,52.3,51.6,63.0,63.0,61.5,59.5,61.5,1.0,0.6,0.3,0.7,2.6,0.0,1.5,2.0,-2.0,1.5
20.0,23.0,16.0,18.0,160.0,45.0,44.3,43.9,44.2,43.7,69.5,65.5,64.5,64.0,64.0,0.7,0.4,-0.3,0.5,1.3,4.0,1.0,0.5,0.0,5.5
19.0,18.0,19.0,16.0,176.0,76.5,76.3,75.7,75.5,74.4,94.0,92.0,91.0,92.0,90.0,0.2,0.6,0.2,1.1,2.1,2.0,1.0,-1.0,2.0,4.0
19.0,18.0,4.0,0.0,158.0,82.0,81.7,81.4,80.1,79.7,94.0,88.0,88.4,88.0,89.0,0.3,0.3,1.3,0.4,2.3,6.0,-0.4,0.4,-1.0,5.0
23.0,28.0,24.0,17.0,155.0,53.7,53.4,52.3,51.2,51.5,73.0,70.0,69.0,69.0,68.0,0.3,1.1,1.1,-0.3,2.2,3.0,1.0,0.0,1.0,5.0
23.0,27.0,26.0,25.0,170.0,67.9,66.7,66.2,65.3,65.4,83.0,81.0,80.0,79.0,79.0,1.2,0.5,0.9,-0.1,2.5,2.0,1.0,1.0,0.0,4.0
28.0,28.0,28.0,24.0,174.0,82.0,81.0,78.8,78.6,77.7,90.0,88.0,86.0,84.0,83.0,1.0,2.2,0.2,0.9,4.3,2.0,2.0,2.0,1.0,7.0
16.0,19.0,15.0,7.0,160.0,60.4,59.0,58.6,58.7,58.8,80.0,78.0,77.0,75.2,74.6,1.4,0.4,-0.1,-0.1,1.6,2.0,1.0,1.8,0.6,5.4
25.0,25.0,23.0,21.0,163.0,55.0,53.6,53.2,53.2,52.8,74.0,73.0,71.0,71.0,70.0,1.4,0.4,0.0,0.4,2.2,1.0,2.0,0.0,1.0,4.0
23.0,25.0,22.0,11.0,165.0,58.5,57.5,57.9,58.4,58.0,76.0,73.0,72.0,71.0,71.0,1.0,-0.4,-0.5,0.4,0.5,3.0,1.0,1.0,0.0,5.0
10.0,4.0,3.0,8.0,167.0,72.4,71.7,71.7,70.2,68.7,80.0,80.0,79.0,77.0,77.0,0.7,0.0,1.5,1.5,3.7,0.0,1.0,2.0,0.0,3.0
9.0,9.0,19.0,5.0,164.0,69.0,66.9,66.5,66.0,66.0,83.0,81.0,79.0,77.0,78.0,2.1,0.4,0.5,0.0,3.0,2.0,2.0,2.0,-1.0,5.0
23.0,25.0,26.0,22.0,166.0,55.3,54.2,53.1,52.9,52.4,70.0,69.3,68.2,67.5,67.5,1.1,1.1,0.2,0.5,2.9,0.7,1.1,0.7,0.0,2.5
12.0,19.0,8.0,10.0,160.0,100.5,98.2,96.7,96.3,95.7,107.0,103.0,102.0,102.0,98.0,2.3,1.5,0.4,0.6,4.8,4.0,1.0,0.0,4.0,9.0
24.0,19.0,15.0,15.0,165.0,66.8,64.2,64.0,63.3,62.9,84.0,80.0,80.0,77.5,80.0,2.6,0.2,0.7,0.4,3.9,4.0,0.0,2.5,-2.5,4.0
24.0,28.0,24.0,17.0,155.0,70.0,67.5,67.0,66.2,66.5,83.0,82.0,82.0,81.0,80.5,2.5,0.5,0.8,-0.3,3.5,1.0,0.0,1.0,0.5,2.5
16.0,22.0,15.0,22.0,152.0,50.7,49.2,48.9,49.2,48.0,72.0,72.0,74.0,72.0,70.0,1.5,0.3,-0.3,1.2,2.7,0.0,-2.0,2.0,2.0,2.0
26.0,22.0,21.0,15.0,160.0,66.0,65.5,64.5,63.4,62.4,86.0,86.0,86.0,84.0,84.0,0.5,1.0,1.1,1.0,3.6,0.0,0.0,2.0,0.0,2.0
23.0,28.0,25.0,15.0,163.0,67.0,65.0,64.0,62.5,62.5,84.0,80.0,78.0,75.0,76.0,2.0,1.0,1.5,0.0,4.5,4.0,2.0,3.0,-1.0,8.0
19.0,27.0,20.0,17.0,159.0,76.7,75.2,74.4,73.4,72.2,111.0,108.5,104.5,103.0,101.0,1.5,0.8,1.0,1.2,4.5,2.5,4.0,1.5,2.0,10.0
21.0,23.0,22.0,19.0,162.0,58.4,58.0,56.6,56.0,56.0,79.0,78.0,77.0,78.0,76.0,0.4,1.4,0.6,0.0,2.4,1.0,1.0,-1.0,2.0,3.0
24.0,28.0,27.0,27.0,156.0,73.6,71.1,70.5,70.8,70.1,106.0,106.0,105.0,101.5,102.5,2.5,0.6,-0.3,0.7,3.5,0.0,1.0,3.5,-1.0,3.5
23.0,26.0,27.0,28.0,170.0,77.9,77.0,77.0,76.4,76.5,82.0,80.5,80.0,79.0,79.0,0.9,0.0,0.6,-0.1,1.4,1.5,0.5,1.0,0.0,3.0
23.0,17.0,22.0,0.0,185.0,90.0,86.0,85.3,84.5,83.0,94.5,92.0,89.0,88.0,86.5,4.0,0.7,0.8,1.5,7.0,2.5,3.0,1.0,1.5,8.0
24.0,26.0,27.0,26.0,156.0,66.1,64.2,64.1,64.4,63.6,77.0,72.0,72.0,73.0,70.0,1.9,0.1,-0.3,0.8,2.5,5.0,0.0,-1.0,3.0,7.0
20.0,16.0,16.0,10.0,166.0,52.4,51.7,51.0,51.3,51.1,70.0,68.0,66.0,66.0,65.0,0.7,0.7,-0.3,0.2,1.3,2.0,2.0,0.0,1.0,5.0
27.0,25.0,4.0,10.0,158.0,61.8,61.0,60.9,59.9,59.4,82.0,77.5,77.5,76.0,75.5,0.8,0.1,1.0,0.5,2.4,4.5,0.0,1.5,0.5,6.5
24.0,26.0,28.0,27.0,160.0,64.0,62.4,62.0,62.8,60.8,86.0,83.0,81.0,83.0,77.0,1.6,0.4,-0.8,2.0,3.2,3.0,2.0,-2.0,6.0,9.0
22.0,26.0,20.0,18.0,155.0,53.9,53.2,52.4,51.9,51.5,73.0,73.0,70.0,71.0,70.0,0.7,0.8,0.5,0.4,2.4,0.0,3.0,-1.0,1.0,3.0
0.0,0.0,0.0,0.0,160.0,62.3,60.3,58.1,58.0,57.1,67.8,67.0,65.8,66.0,64.2,2.0,2.2,0.1,0.9,5.2,0.8,1.2,-0.2,1.8,3.6
23.0,24.0,11.0,23.0,165.0,59.5,59.1,57.9,58.7,57.7,72.0,72.5,72.0,75.0,68.0,0.4,1.2,-0.8,1.0,1.8,-0.5,0.5,-3.0,7.0,4.0
24.0,27.0,28.0,25.0,162.0,71.1,69.4,68.3,67.7,66.8,90.0,90.0,88.0,87.0,86.0,1.7,1.1,0.6,0.9,4.3,0.0,2.0,1.0,1.0,4.0
22.0,26.0,23.0,26.0,168.0,62.8,61.9,61.1,60.7,60.5,83.0,80.0,76.0,76.0,75.0,0.9,0.8,0.4,0.2,2.3,3.0,4.0,0.0,1.0,8.0
17.0,17.0,22.0,19.0,168.0,69.9,68.2,66.9,66.4,66.5,81.0,74.5,74.0,73.0,73.0,1.7,1.3,0.5,-0.1,3.4,6.5,0.5,1.0,0.0,8.0
21.0,23.0,5.0,10.0,168.0,69.0,67.4,66.1,65.9,66.0,89.0,84.0,80.0,80.0,79.0,1.6,1.3,0.2,-0.1,3.0,5.0,4.0,0.0,1.0,10.0
23.0,24.0,22.0,20.0,165.0,53.8,52.9,53.0,52.5,52.4,70.0,67.0,66.5,66.0,66.0,0.9,-0.1,0.5,0.1,1.4,3.0,0.5,0.5,0.0,4.0
26.0,27.0,25.0,27.0,170.0,73.1,71.0,70.9,69.7,69.2,84.0,79.0,78.0,77.5,77.0,2.1,0.1,1.2,0.5,3.9,5.0,1.0,0.5,0.5,7.0
